,Unnamed: 0,idx,code,reaction,error
58,0,57,57,[C:4]1([H:12])=[C:5]([H:13])[C:6]([H:14])=[C:7]([H:15])[C:8]1([H:16])[H:17].[N:1]#[C:2]/[C:3](=[C:9](\[C:10]#[N:11])[H:19])[H:18]>>[N:1]#[C:2][C@@:3]1([H:18])[C@@:4]2([H:12])[C:5]([H:13])=[C:6]([H:14])[C@:7]([H:15])([C:8]2([H:16])[H:17])[C@:9]1([C:10]#[N:11])[H:19],False
59,0,58,58,[C:1]([C:2](=[O:3])[C:4](=[C:5]([H:31])[H:32])[H:30])([H:27])([H:28])[H:29].[C:6]([C:7]#[N:8])([C:9]#[N:10])=[C:11]([C:12]1=[C:13]([H:33])[C:14]([H:34])=[C:15]([H:35])[C:16]([H:36])=[C:17]1[H:37])[C:18](=[C:19]([C:20]1=[C:21]([H:40])[C:22]([H:41])=[C:23]([F:24])[C:25]([H:42])=[C:26]1[H:43])[H:39])[H:38]>>[C:1]([C:2](=[O:3])[C@@:4]1([H:30])[C:5]([H:31])([H:32])[C:6]([C:7]#[N:8])([C:9]#[N:10])[C:11]([C:12]2=[C:13]([H:33])[C:14]([H:34])=[C:15]([H:35])[C:16]([H:36])=[C:17]2[H:37])=[C:18]([H:38])[C@@:19]1([C:20]1=[C:21]([H:40])[C:22]([H:41])=[C:23]([F:24])[C:25]([H:42])=[C:26]1[H:43])[H:39])([H:27])([H:28])[H:29],False
60,0,59,59,[C:7]1([H:20])=[C:8]([H:21])[C:9]([H:22])=[C:10]([H:23])[C:11]([H:24])([H:25])[C:12]1([C:13]1=[C:14]([H:27])[C:15]([H:28])=[C:16]([H:29])[C:17]([H:30])=[C:18]1[H:31])[H:26].[O:1]=[C:2]1[O:3][C:4](=[O:5])[C:6]([H:32])=[C:19]1[H:33]>>[O:1]=[C:2]1[O:3][C:4](=[O:5])[C:6]2([H:32])[C:7]3([H:20])[C:8]([H:21])=[C:9]([H:22])[C:10]([H:23])([C:11]([H:24])([H:25])[C:12]3([C:13]3=[C:14]([H:27])[C:15]([H:28])=[C:16]([H:29])[C:17]([H:30])=[C:18]3[H:31])[H:26])[C:19]12[H:33],False
61,0,60,60,[C:19]1([H:57])=[C:25]([H:58])[C:23](=[O:24])[O:22][C:20]1=[O:21].[C:1]([C:2]1([C:3]([H:32])([H:33])[H:34])[O:4][C@@:5]2([H:35])[O:6][C:7](/[C:8](=[C:9](/[C:10]([O:11][Si:12]([C:13]([H:40])([H:41])[H:42])([C:14]([H:43])([H:44])[H:45])[C:15]([C:16]([H:46])([H:47])[H:48])([C:17]([H:49])([H:50])[H:51])[C:18]([H:52])([H:53])[H:54])([H:38])[H:39])[H:37])[H:36])=[C:26]([H:55])[C@@:27]2([H:56])[O:28]1)([H:29])([H:30])[H:31]>>[C:1]([C:2]1([C:3]([H:32])([H:33])[H:34])[O:4][C@@:5]2([H:35])[O:6][C:7]3=[C:8]([H:36])[C@@:9]([C:10]([O:11][Si:12]([C:13]([H:40])([H:41])[H:42])([C:14]([H:43])([H:44])[H:45])[C:15]([C:16]([H:46])([H:47])[H:48])([C:17]([H:49])([H:50])[H:51])[C:18]([H:52])([H:53])[H:54])([H:38])[H:39])([H:37])[C@:19]4([H:57])[C:20](=[O:21])[O:22][C:23](=[O:24])[C@:25]4([H:58])[C@:26]3([H:55])[C@@:27]2([H:56])[O:28]1)([H:29])([H:30])[H:31],False
62,0,61,61,[C:1]([C:2]([C:3]([H:57])([H:58])[H:59])([C:4]([H:60])([H:61])[H:62])[O:5][C:6](=[O:7])[C:8](=[C:24]1[C:25](=[O:26])[N:27]([C:28](=[O:29])[O:30][C:31]([C:32]([H:64])([H:65])[H:66])([C:33]([H:67])([H:68])[H:69])[C:34]([H:70])([H:71])[H:72])[C:35]2=[C:36]([H:73])[C:37]([H:74])=[C:38]([H:75])[C:39]([H:76])=[C:40]12)[H:63])([H:54])([H:55])[H:56].[C:9](=[C:10]([C:11](=[C:12]([N:13]([C:14](=[O:15])[O:16][C:17]([C:18]1=[C:19]([H:49])[C:20]([H:50])=[C:21]([H:51])[C:22]([H:52])=[C:23]1[H:53])([H:47])[H:48])[H:46])[H:45])[H:44])[H:43])([H:41])[H:42]>>[C:1]([C:2]([C:3]([H:57])([H:58])[H:59])([C:4]([H:60])([H:61])[H:62])[O:5][C:6](=[O:7])[C@:8]1([H:63])[C:9]([H:41])([H:42])[C:10]([H:43])=[C:11]([H:44])[C@:12]([N:13]([C:14](=[O:15])[O:16][C:17]([C:18]2=[C:19]([H:49])[C:20]([H:50])=[C:21]([H:51])[C:22]([H:52])=[C:23]2[H:53])([H:47])[H:48])[H:46])([H:45])[C@@:24]12[C:25](=[O:26])[N:27]([C:28](=[O:29])[O:30][C:31]([C:32]([H:64])([H:65])[H:66])([C:33]([H:67])([H:68])[H:69])[C:34]([H:70])([H:71])[H:72])[C:35]1=[C:36]([H:73])[C:37]([H:74])=[C:38]([H:75])[C:39]([H:76])=[C:40]21)([H:54])([H:55])[H:56],False
63,0,62,62,[C:14](=[C:15]([C:16]([O:17][C:18](=[O:19])[C:20]([Br:21])([Br:22])[Br:23])([H:27])[H:28])[H:26])([H:24])[H:25].[C:1]([O:2][C:3]1([O:4][C:5]([H:32])([H:33])[H:34])[C:6]([Cl:7])=[C:8]([Cl:9])[C:10]([Cl:11])=[C:12]1[Cl:13])([H:29])([H:30])[H:31]>>[C:1]([O:2][C:3]1([O:4][C:5]([H:32])([H:33])[H:34])[C@:6]2([Cl:7])[C:8]([Cl:9])=[C:10]([Cl:11])[C@@:12]1([Cl:13])[C:14]([H:24])([H:25])[C@:15]2([C:16]([O:17][C:18](=[O:19])[C:20]([Br:21])([Br:22])[Br:23])([H:27])[H:28])[H:26])([H:29])([H:30])[H:31],False
64,0,63,63,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:11]([C:12](=[O:13])[C:14]1=[C:15]([H:34])[C:16]([H:35])=[C:17]([C:18]([H:36])([H:37])[H:38])[C:19]([H:39])=[N:20]1)[H:33])[H:32])([H:30])[H:31])([H:27])([H:28])[H:29].[C:7](=[C:8]([C:9](=[C:10]([H:25])[H:26])[H:24])[H:23])([H:21])[H:22]>>[C:1]([C:2]([O:3][C:4](=[O:5])[C@@:6]1([H:32])[C:7]([H:21])([H:22])[C:8]([H:23])=[C:9]([H:24])[C:10]([H:25])([H:26])[C@@:11]1([C:12](=[O:13])[C:14]1=[C:15]([H:34])[C:16]([H:35])=[C:17]([C:18]([H:36])([H:37])[H:38])[C:19]([H:39])=[N:20]1)[H:33])([H:30])[H:31])([H:27])([H:28])[H:29],False
65,0,64,64,[C:1]([O:2][C:3](=[O:4])/[C:5](=[C:20](\[C:21](=[O:22])[O:23][C:24]([H:52])([H:53])[H:54])[H:51])[H:50])([H:47])([H:48])[H:49].[C:6](=[C:7]([O:8][Si:9]([C:10]([H:27])([H:28])[H:29])([C:11]([H:30])([H:31])[H:32])[C:12]([H:33])([H:34])[H:35])[C:13]([O:14][Si:15]([C:16]([H:36])([H:37])[H:38])([C:17]([H:39])([H:40])[H:41])[C:18]([H:42])([H:43])[H:44])=[C:19]([H:45])[H:46])([H:25])[H:26]>>[C:1]([O:2][C:3](=[O:4])[C@@:5]1([H:50])[C:6]([H:25])([H:26])[C:7]([O:8][Si:9]([C:10]([H:27])([H:28])[H:29])([C:11]([H:30])([H:31])[H:32])[C:12]([H:33])([H:34])[H:35])=[C:13]([O:14][Si:15]([C:16]([H:36])([H:37])[H:38])([C:17]([H:39])([H:40])[H:41])[C:18]([H:42])([H:43])[H:44])[C:19]([H:45])([H:46])[C@:20]1([C:21](=[O:22])[O:23][C:24]([H:52])([H:53])[H:54])[H:51])([H:47])([H:48])[H:49],False
66,0,65,65,[C:6]1([H:12])=[C:7]([H:13])[C:8]([H:14])([H:15])[C:9]([H:16])=[C:10]1[H:17].[O:1]=[C:2]1[O:3][C:4]([H:18])([H:19])[C:5]([H:20])=[C:11]1[H:21]>>[O:1]=[C:2]1[O:3][C:4]([H:18])([H:19])[C:5]2([H:20])[C:7]3([H:13])[C:6]([H:12])=[C:10]([H:17])[C:9]([H:16])([C:8]3([H:14])[H:15])[C:11]12[H:21],False
67,0,66,66,[C:1]([O:2][C:3]1([O:4][C:5]([H:36])([H:37])[H:38])[C:6]([H:39])=[C:7]([H:40])[C:8](=[N:9][C:10](=[O:11])[C:12]2=[C:13]([H:41])[C:14]([H:42])=[C:15]([H:43])[C:16]([H:44])=[C:17]2[H:45])[C:18]([H:46])=[C:19]1[H:47])([H:33])([H:34])[H:35].[C:20](=[C:21](/[C:22](=[C:23](/[C:24]([H:30])([H:31])[H:32])[H:29])[H:28])[H:27])([H:25])[H:26]>>[C:1]([O:2][C:3]1([O:4][C:5]([H:36])([H:37])[H:38])[C:6]([H:39])=[C:7]([H:40])[C:8](=[N:9][C:10](=[O:11])[C:12]2=[C:13]([H:41])[C:14]([H:42])=[C:15]([H:43])[C:16]([H:44])=[C:17]2[H:45])[C@@:18]2([H:46])[C@:19]1([H:47])[C:20]([H:25])([H:26])[C:21]([H:27])=[C:22]([H:28])[C@:23]2([C:24]([H:30])([H:31])[H:32])[H:29])([H:33])([H:34])[H:35],False
68,0,67,67,[C:10]1([H:43])=[C:16]([C:17]([H:44])([H:45])[H:46])[C:14](=[O:15])[O:13][C:11]1=[O:12].[C:1]([C:2]1=[C:3]([H:26])[C:4]([H:27])([H:28])[C@@:5]2([C:6]([H:29])([H:30])[H:31])[C:7]([C:8](=[C:9]([H:33])[H:34])[H:32])=[C:18]([H:35])[C:19]([H:36])([H:37])[C:20]([H:38])([H:39])[C@@:21]2([H:40])[C:22]1([H:41])[H:42])([H:23])([H:24])[H:25]>>[C:1]([C:2]1=[C:3]([H:26])[C:4]([H:27])([H:28])[C@@:5]2([C:6]([H:29])([H:30])[H:31])[C:7]3=[C:8]([H:32])[C:9]([H:33])([H:34])[C@@:10]4([H:43])[C:11](=[O:12])[O:13][C:14](=[O:15])[C@@:16]4([C:17]([H:44])([H:45])[H:46])[C@@:18]3([H:35])[C:19]([H:36])([H:37])[C:20]([H:38])([H:39])[C@@:21]2([H:40])[C:22]1([H:41])[H:42])([H:23])([H:24])[H:25],False
69,0,68,68,[C:1]([O:2][C:3](=[O:4])[C:5](=[C:20]([H:44])[H:45])[H:43])([H:40])([H:41])[H:42].[C:6](=[C:7]([C:8]([C:9]([C:10]([H:25])([H:26])[H:27])([N:11]1[C:12]([H:28])([H:29])[C:13]([H:30])([H:31])[O:14][C:15]([H:32])([H:33])[C:16]1([H:34])[H:35])[H:24])=[C:17]1[C:18]([H:36])([H:37])[C:19]1([H:38])[H:39])[H:23])([H:21])[H:22]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([H:43])[C:6]([H:21])([H:22])[C:7]([H:23])=[C:8]([C:9]([C:10]([H:25])([H:26])[H:27])([N:11]2[C:12]([H:28])([H:29])[C:13]([H:30])([H:31])[O:14][C:15]([H:32])([H:33])[C:16]2([H:34])[H:35])[H:24])[C:17]2([C:18]([H:36])([H:37])[C:19]2([H:38])[H:39])[C:20]1([H:44])[H:45])([H:40])([H:41])[H:42],False
70,0,69,69,[C:11]1([H:41])=[C:17]([H:42])[C:15](=[O:16])[O:14][C:12]1=[O:13].[C:1]([O:2][C:3](=[O:4])[C@@:5]1([H:28])[C:10]([H:29])([H:30])[C:9]([H:31])=[C:8]([C:7](=[C:6]([H:33])[H:34])[H:32])[C@@:18]2([H:35])[C@@:19]([C:20]([H:37])([H:38])[H:39])([H:36])[O:21][C:22](=[O:23])[C@@:24]12[H:40])([H:25])([H:26])[H:27]>>[C:1]([O:2][C:3](=[O:4])[C@@:5]1([H:28])[C:10]([H:30])([H:29])[C@@:9]2([H:31])[C:8](=[C:7]([H:32])[C:6]([H:34])([H:33])[C@@:11]3([H:41])[C:12](=[O:13])[O:14][C:15](=[O:16])[C@@:17]23[H:42])[C@@:18]2([H:35])[C@@:19]([C:20]([H:37])([H:38])[H:39])([H:36])[O:21][C:22](=[O:23])[C@@:24]12[H:40])([H:25])([H:26])[H:27],False
71,0,70,70,[C:1]([C:2]([C:3]([H:19])([H:20])[H:21])=[C:4]1[C:5]([H:22])=[C:6]([H:23])[C:7]([H:24])=[C:8]1[H:25])([H:16])([H:17])[H:18].[C:9]1([H:26])=[C:15]([H:27])[C:13](=[O:14])[O:12][C:10]1=[O:11]>>[C:1]([C:2]([C:3]([H:19])([H:20])[H:21])=[C:4]1[C:5]2([H:22])[C:6]([H:23])=[C:7]([H:24])[C:8]1([H:25])[C:9]1([H:26])[C:10](=[O:11])[O:12][C:13](=[O:14])[C:15]21[H:27])([H:16])([H:17])[H:18],False
72,0,71,71,[C:12]1([H:22])=[C:13]([H:23])[C:14]([H:24])=[C:15]([H:25])[C:16]1([H:26])[H:27].[N:1]#[C:2][C:3]1=[C:4]([H:28])[C:5]([H:29])=[C:6]([C:7]2=[C:8]([H:30])[C:9](=[O:10])[C:11]([H:31])=[C:17]([H:32])[C:18]2=[O:19])[C:20]([H:33])=[C:21]1[H:34]>>[N:1]#[C:2][C:3]1=[C:4]([H:28])[C:5]([H:29])=[C:6]([C:7]2=[C:8]([H:30])[C:9](=[O:10])[C:11]3([H:31])[C:12]4([H:22])[C:13]([H:23])=[C:14]([H:24])[C:15]([H:25])([C:16]4([H:26])[H:27])[C:17]3([H:32])[C:18]2=[O:19])[C:20]([H:33])=[C:21]1[H:34],False
73,0,72,72,[C:14]1([H:44])=[C:17]([H:45])[C@@:16]2([H:46])[C@:15]1([H:47])[C@@:22]1([C:23]([H:48])([H:49])[H:50])[C:20](=[O:21])[C@:18]2([C:19]([H:51])([H:52])[H:53])[C:31]([C:32]2=[C:33]([H:54])[C:34]([H:55])=[C:35]([H:56])[C:36]([H:57])=[C:37]2[H:58])=[C:24]1[C:25]1=[C:26]([H:59])[C:27]([H:60])=[C:28]([H:61])[C:29]([H:62])=[C:30]1[H:63].[C:1]([O:2][C:3]1([O:4][C:5]([H:41])([H:42])[H:43])[C:6]([Cl:7])=[C:8]([Cl:9])[C:10]([Cl:11])=[C:12]1[Cl:13])([H:38])([H:39])[H:40]>>[C:1]([O:2][C:3]1([O:4][C:5]([H:41])([H:42])[H:43])[C@:6]2([Cl:7])[C:8]([Cl:9])=[C:10]([Cl:11])[C@@:12]1([Cl:13])[C@@:14]1([H:44])[C@@:15]3([H:47])[C@@:16]([H:46])([C@@:17]21[H:45])[C@@:18]1([C:19]([H:51])([H:52])[H:53])[C:20](=[O:21])[C@:22]3([C:23]([H:48])([H:49])[H:50])[C:24]([C:25]2=[C:26]([H:59])[C:27]([H:60])=[C:28]([H:61])[C:29]([H:62])=[C:30]2[H:63])=[C:31]1[C:32]1=[C:33]([H:54])[C:34]([H:55])=[C:35]([H:56])[C:36]([H:57])=[C:37]1[H:58])([H:38])([H:39])[H:40],False
74,0,73,73,[C:1]([C:2](=[O:3])[C:4](=[C:5]([H:47])[H:48])[H:46])([H:43])([H:44])[H:45].[C:6](=[C:7]([Se:8][C:9]1=[C:10]([H:29])[C:11]([H:30])=[C:12]([H:31])[C:13]([H:32])=[C:14]1[H:33])[C:15]([S:16](=[O:17])(=[O:18])[C:19]1=[C:20]([H:34])[C:21]([H:35])=[C:22]([C:23]([H:36])([H:37])[H:38])[C:24]([H:39])=[C:25]1[H:40])=[C:26]([H:41])[H:42])([H:27])[H:28]>>[C:1]([C:2](=[O:3])[C:4]1([H:46])[C:5]([H:47])([H:48])[C:6]([H:27])([H:28])[C:7]([Se:8][C:9]2=[C:10]([H:29])[C:11]([H:30])=[C:12]([H:31])[C:13]([H:32])=[C:14]2[H:33])=[C:15]([S:16](=[O:17])(=[O:18])[C:19]2=[C:20]([H:34])[C:21]([H:35])=[C:22]([C:23]([H:36])([H:37])[H:38])[C:24]([H:39])=[C:25]2[H:40])[C:26]1([H:41])[H:42])([H:43])([H:44])[H:45],False
75,0,74,74,[C:7]([C:8]1=[C:9]([H:21])[C:10]([H:22])=[C:11]([H:23])[C:12]([H:24])=[C:13]1[H:25])(=[C:14]([H:26])[H:27])[H:20].[Cl:1][C:2]1=[C:15]([Cl:16])[C:17]([Cl:18])([Br:19])[C:5]([Cl:6])=[C:3]1[Cl:4]>>[Cl:1][C:2]1=[C:3]([Cl:4])[C@:5]2([Cl:6])[C@@:7]([C:8]3=[C:9]([H:21])[C:10]([H:22])=[C:11]([H:23])[C:12]([H:24])=[C:13]3[H:25])([H:20])[C:14]([H:26])([H:27])[C@@:15]1([Cl:16])[C:17]2([Cl:18])[Br:19],False
76,0,75,75,[C:18]1([H:23])=[C:19]([H:24])[C:20]([H:25])=[C:21]([H:26])[C:22]1([H:27])[H:28].[C:1]([C:2]([O:3][P:4](=[O:5])([O:6][C:7]([C:8]([H:36])([H:37])[H:38])([H:34])[H:35])[C:9]#[C:10][C:11]1=[C:12]([H:39])[C:13]([H:40])=[C:14]([H:41])[C:15]([H:42])=[C:16]1[C:17]([H:43])([H:44])[H:45])([H:32])[H:33])([H:29])([H:30])[H:31]>>[C:1]([C:2]([O:3][P:4](=[O:5])([O:6][C:7]([C:8]([H:36])([H:37])[H:38])([H:34])[H:35])[C:9]1=[C:10]([C:11]2=[C:12]([H:39])[C:13]([H:40])=[C:14]([H:41])[C:15]([H:42])=[C:16]2[C:17]([H:43])([H:44])[H:45])[C:18]2([H:23])[C:19]([H:24])=[C:20]([H:25])[C:21]1([H:26])[C:22]2([H:27])[H:28])([H:32])[H:33])([H:29])([H:30])[H:31],False
77,0,76,76,[C:13]1([H:43])=[C:19]([H:44])[C:17](=[O:18])[O:16][C:14]1=[O:15].[C:1]([C:2](/[C:3](=[C:4](/[C@:5]1([C:6]([H:26])([H:27])[H:28])[C:7]([H:29])([H:30])[C:8]([H:31])([H:32])[C:9]([H:33])([H:34])[C:10]1([C:11]([H:35])([H:36])[H:37])[C:12]([H:38])([H:39])[H:40])[H:25])[H:24])=[C:20]([H:41])[H:42])([H:21])([H:22])[H:23]>>[C:1]([C:2]1=[C:3]([H:24])[C:4]([C@:5]2([C:6]([H:26])([H:27])[H:28])[C:7]([H:29])([H:30])[C:8]([H:31])([H:32])[C:9]([H:33])([H:34])[C:10]2([C:11]([H:35])([H:36])[H:37])[C:12]([H:38])([H:39])[H:40])([H:25])[C:13]2([H:43])[C:14](=[O:15])[O:16][C:17](=[O:18])[C:19]2([H:44])[C:20]1([H:41])[H:42])([H:21])([H:22])[H:23],False
78,0,77,77,[C:4]1([H:22])=[C:5]([H:23])[C:6]([H:24])=[C:7]([H:25])[C:8]1([H:26])[H:27].[O:1]=[C:2]1[C:3]([H:28])=[C:9]([H:29])[S:10](=[O:11])(=[O:12])[N:13]1[C:14]1=[C:15]([H:30])[C:16]([H:31])=[C:17]([F:18])[C:19]([Cl:20])=[C:21]1[H:32]>>[O:1]=[C:2]1[C@@:3]2([H:28])[C@@:4]3([H:22])[C:5]([H:23])=[C:6]([H:24])[C@:7]([H:25])([C:8]3([H:26])[H:27])[C@@:9]2([H:29])[S:10](=[O:11])(=[O:12])[N:13]1[C:14]1=[C:15]([H:30])[C:16]([H:31])=[C:17]([F:18])[C:19]([Cl:20])=[C:21]1[H:32],False
79,0,78,78,[Br:1]/[C:2](=[C:7](\[Br:8])[H:13])[H:12].[C:3]1([H:14])=[C:4]([H:15])[C:5]([H:16])=[C:6]([H:17])[C:9]12[C:10]([H:18])([H:19])[C:11]2([H:20])[H:21]>>[Br:1][C@@:2]1([H:12])[C@@:3]2([H:14])[C:4]([H:15])=[C:5]([H:16])[C@@:6]([H:17])([C@:7]1([Br:8])[H:13])[C:9]21[C:10]([H:18])([H:19])[C:11]1([H:20])[H:21],False
80,0,79,79,[C:1]([C:2](=[C:3]1[C:4]([H:20])=[C:5]([H:21])[C:6]([H:22])=[C:7]1[H:23])[H:19])([H:16])([H:17])[H:18].[C:8]1([H:24])=[C:15]([H:25])[C:13](=[O:14])[C:12]([H:26])=[C:11]([H:27])[C:9]1=[O:10]>>[C:1](/[C:2](=[C:3]1/[C@@:4]2([H:20])[C:5]([H:21])=[C:6]([H:22])[C@:7]1([H:23])[C@@:8]1([H:24])[C:9](=[O:10])[C:11]([H:27])=[C:12]([H:26])[C:13](=[O:14])[C@@:15]21[H:25])[H:19])([H:16])([H:17])[H:18],False
81,0,80,80,[C:10]1([H:15])=[C:11]([H:16])[C:12]([H:17])=[C:13]([H:18])[C:14]1([H:19])[H:20].[C:1]([C:2]([C:3](=[O:4])/[C:5](=[C:6](/[C:7]([C:8]([H:29])([H:30])[H:31])([C:9]([H:32])([H:33])[H:34])[H:28])[H:27])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23]>>[C:1]([C:2]([C:3](=[O:4])[C@:5]1([H:26])[C@:6]([C:7]([C:8]([H:29])([H:30])[H:31])([C:9]([H:32])([H:33])[H:34])[H:28])([H:27])[C@:10]2([H:15])[C:11]([H:16])=[C:12]([H:17])[C@@:13]1([H:18])[C:14]2([H:19])[H:20])([H:24])[H:25])([H:21])([H:22])[H:23],False
82,0,81,81,[C:6](\[C:7]1=[C:8]([H:26])[C:9]([H:27])=[C:10]([H:28])[C:11]([H:29])=[C:12]1[H:30])(=[C:13](/[C:14](=[C:15]([H:33])[H:34])[H:32])[H:31])[H:25].[N:1]#[C:2][C:3]([C:4]#[N:5])=[C:16]([C:17]([F:18])([F:19])[F:20])[C:21]([F:22])([F:23])[F:24]>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]([C:7]2=[C:8]([H:26])[C:9]([H:27])=[C:10]([H:28])[C:11]([H:29])=[C:12]2[H:30])([H:25])[C:13]([H:31])=[C:14]([H:32])[C:15]([H:33])([H:34])[C:16]1([C:17]([F:18])([F:19])[F:20])[C:21]([F:22])([F:23])[F:24],False
83,0,82,82,[C:15]1([H:41])=[C:21]([H:42])[C:19](=[O:20])[O:18][C:16]1=[O:17].[C:1]([C:2]1([C:3]([H:26])([H:27])[H:28])[C:4]([H:29])([H:30])[C:5]([H:31])([H:32])[C:6](=[C:22]([H:33])[H:34])/[C:7]1=[C:8](/[C:9]1=[C:10]([H:36])[C:11]([H:37])=[C:12]([H:38])[C:13]([H:39])=[C:14]1[H:40])[H:35])([H:23])([H:24])[H:25]>>[C:1]([C:2]1([C:3]([H:26])([H:27])[H:28])[C:4]([H:29])([H:30])[C:5]([H:31])([H:32])[C:6]2=[C:7]1[C@@:8]([C:9]1=[C:10]([H:36])[C:11]([H:37])=[C:12]([H:38])[C:13]([H:39])=[C:14]1[H:40])([H:35])[C@:15]1([H:41])[C:16](=[O:17])[O:18][C:19](=[O:20])[C@:21]1([H:42])[C:22]2([H:33])[H:34])([H:23])([H:24])[H:25],False
84,0,83,83,[C:1]([O:2][C:3](=[O:4])[C:5](=[C:6]([H:19])[H:20])[H:18])([H:15])([H:16])[H:17].[C:7](=[C:8]([C:9](=[C:10]([O:11][C:12]([C:13]([H:26])([H:27])[H:28])=[O:14])[H:25])[H:24])[H:23])([H:21])[H:22]>>[C:1]([O:2][C:3](=[O:4])[C@@:5]1([H:18])[C:6]([H:19])([H:20])[C:7]([H:21])([H:22])[C:8]([H:23])=[C:9]([H:24])[C@:10]1([O:11][C:12]([C:13]([H:26])([H:27])[H:28])=[O:14])[H:25])([H:15])([H:16])[H:17],False
85,0,84,84,[C:1]([C:2]1=[C:6]([H:18])[C:5]([H:19])([H:20])[C:4]([H:21])=[C:3]1[H:22])([H:15])([H:16])[H:17].[C:7]1([H:23])=[C:14]([H:24])[C:12](=[O:13])[C:11]([H:25])=[C:10]([H:26])[C:8]1=[O:9]>>[C:1]([C:2]1=[C:3]([H:22])[C@:4]2([H:21])[C:5]([H:19])([H:20])[C@@:6]1([H:18])[C@:7]1([H:23])[C:8](=[O:9])[C:10]([H:26])=[C:11]([H:25])[C:12](=[O:13])[C@:14]21[H:24])([H:15])([H:16])[H:17],False
86,0,85,85,[C:18](\[C:19]([H:25])([H:26])[H:27])(=[C:20]([C:21](=[C:22](/[C:23]([H:31])([H:32])[H:33])[H:30])/[H:29])\[H:28])[H:24].[C:1]([C:2]([C:3]([C:4]([C:5]([C:6]([C:7]([C:8](=[O:9])[O:10][C:11]1=[C:17]([H:49])[C:15](=[O:16])[O:14][C:12]1=[O:13])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])([H:39])[H:40])([H:37])[H:38])([H:34])([H:35])[H:36]>>[C:1]([C:2]([C:3]([C:4]([C:5]([C:6]([C:7]([C:8](=[O:9])[O:10][C@@:11]12[C:12](=[O:13])[O:14][C:15](=[O:16])[C@:17]1([H:49])[C@@:18]([C:19]([H:25])([H:26])[H:27])([H:24])[C:20]([H:28])=[C:21]([H:29])[C@@:22]2([C:23]([H:31])([H:32])[H:33])[H:30])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])([H:39])[H:40])([H:37])[H:38])([H:34])([H:35])[H:36],False
87,0,86,86,[C:1]([O:2][C:3]([C:4](=[C:5]([H:22])[H:23])[H:21])=[C:17]([H:24])[H:25])([H:18])([H:19])[H:20].[C:6]1([H:26])=[C:16]([H:27])[C@@:15]2([H:28])[C@@:9]([H:29])([C:7]1=[O:8])[O:10][C:11]([C:12]([H:30])([H:31])[H:32])([C:13]([H:33])([H:34])[H:35])[O:14]2>>[C:1]([O:2][C:3]1=[C:4]([H:21])[C:5]([H:22])([H:23])[C@:6]2([H:26])[C:7](=[O:8])[C@@:9]3([H:29])[O:10][C:11]([C:12]([H:30])([H:31])[H:32])([C:13]([H:33])([H:34])[H:35])[O:14][C@@:15]3([H:28])[C@:16]2([H:27])[C:17]1([H:24])[H:25])([H:18])([H:19])[H:20],False
88,0,87,87,[C:1]([O:2][C:3](=[C:4](/[C:11](=[C:9](/[C:10]([H:26])([H:27])[H:28])[H:25])[H:24])[H:23])[H:22])([H:19])([H:20])[H:21].[C:5]1(=[O:6])[C:7]([C:8]([H:29])([H:30])[H:31])=[C:16]([H:32])[C:17](=[O:18])[C:13]([O:14][C:15]([H:33])([H:34])[H:35])=[C:12]1[H:36]>>[C:15]([O:14][C:13]1=[C:12]([H:36])[C:5](=[O:6])[C@@:7]2([C:8]([H:29])([H:30])[H:31])[C@:9]([C:10]([H:26])([H:27])[H:28])([H:25])[C:11]([H:24])=[C:4]([H:23])[C@:3]([O:2][C:1]([H:20])([H:19])[H:21])([H:22])[C@@:16]2([H:32])[C:17]1=[O:18])([H:34])([H:35])[H:33],False
